,-1,8.8187e-15
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,4.4112e-15,8.8224e-15
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,1.9582e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,6.3694e-15,-1.2739e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,2.3519e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-2.9392e-15,-5.8783e-15
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,1.6659e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,-4.911e-16,9.8219e-16
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,9.7984e-15
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-1.029e-14,-2.0579e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,2.9379e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,-7.3516e-15,1.4703e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,2.4499e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-1.764e-14,-3.528e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,1.7639e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,1.421e-14,-2.8419e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,1.0778e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-1.0779e-14,-2.1559e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,3.9176e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,7.3491e-15,-1.4698e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,-2.9429e-15
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-3.9189e-15,-7.8377e-15
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,-9.8034e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,4.8862e-16,-9.7724e-16
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,-1.6664e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-1.1269e-14,-2.2538e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,3.3319e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,7.839e-15,-1.5678e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,2.6459e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-4.4087e-15,-8.8175e-15
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,1.9598e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,9.7848e-16,-1.957e-15
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,1.2738e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,2.4518e-15,4.9035e-15
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,5.8771e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,-5.882e-15,1.1764e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,-9.8343e-16
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,-1.9109e-14,-3.8219e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,2.0578e-14
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,1.5679e-14,-3.1358e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,4.2139e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,1.9619e-15,3.9238e-15
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,6.8568e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
,0.92978,-0.68455
,0.90483,-0.77051
,0.87631,-0.84433
,0.84433,-0.90483
,0.80902,-0.95106
,0.77051,-0.98229
,0.72897,-0.99803
,0.68455,-0.99803
,0.63742,-0.98229
,0.58779,-0.95106
,0.53583,-0.90483
,0.48175,-0.84433
,0.42578,-0.77051
,0.36812,-0.68455
,0.30902,-0.58779
,0.24869,-0.48175
,0.18738,-0.36812
,0.12533,-0.24869
,0.062791,-0.12533
,8.8187e-15,-1.7637e-14
,-0.062791,0.12533
,-0.12533,0.24869
,-0.18738,0.36812
,-0.24869,0.48175
,-0.30902,0.58779
,-0.36812,0.68455
,-0.42578,0.77051
,-0.48175,0.84433
,-0.53583,0.90483
,-0.58779,0.95106
,-0.63742,0.98229
,-0.68455,0.99803
,-0.72897,0.99803
,-0.77051,0.98229
,-0.80902,0.95106
,-0.84433,0.90483
,-0.87631,0.84433
,-0.90483,0.77051
,-0.92978,0.68455
,-0.95106,0.58779
,-0.96858,0.48175
,-0.98229,0.36812
,-0.99211,0.24869
,-0.99803,0.12533
,-1,2.8418e-14
,-0.99803,-0.12533
,-0.99211,-0.24869
,-0.98229,-0.36812
,-0.96858,-0.48175
,-0.95106,-0.58779
,-0.92978,-0.68455
,-0.90483,-0.77051
,-0.87631,-0.84433
,-0.84433,-0.90483
,-0.80902,-0.95106
,-0.77051,-0.98229
,-0.72897,-0.99803
,-0.68455,-0.99803
,-0.63742,-0.98229
,-0.58779,-0.95106
,-0.53583,-0.90483
,-0.48175,-0.84433
,-0.42578,-0.77051
,-0.36812,-0.68455
,-0.30902,-0.58779
,-0.24869,-0.48175
,-0.18738,-0.36812
,-0.12533,-0.24869
,-0.062791,-0.12533
,8.8224e-15,1.7645e-14
,0.062791,0.12533
,0.12533,0.24869
,0.18738,0.36812
,0.24869,0.48175
,0.30902,0.58779
,0.36812,0.68455
,0.42578,0.77051
,0.48175,0.84433
,0.53583,0.90483
,0.58779,0.95106
,0.63742,0.98229
,0.68455,0.99803
,0.72897,0.99803
,0.77051,0.98229
,0.80902,0.95106
,0.84433,0.90483
,0.87631,0.84433
,0.90483,0.77051
,0.92978,0.68455
,0.95106,0.58779
,0.96858,0.48175
,0.98229,0.36812
,0.99211,0.24869
,0.99803,0.12533
,1,-6.8642e-15
,0.99803,-0.12533
,0.99211,-0.24869
,0.98229,-0.36812
,0.96858,-0.48175
,0.95106,-0.58779
